year,source,station_code,station_name,state,Temperature_C,Dissolved_Oxygen_mg_l,pH,BOD_mg_l,Nitrate_mg_l,TDS_mg_l,Fluoride_mg_l
2015,nwmp_pdf,2755,"BANGANGA (BATHING GHAT), KATRA, J&K",JAMMU & KASHMIR,310.0,5.8,7.2,2.4,0.0,,
2015,nwmp_pdf,3283,RIVER SINDH AT SONAMARG U/S,JAMMU & KASHMIR,140.0,7.7,7.2,1.0,0.0,,
2015,nwmp_pdf,3284,RIVER SINDH AT SONAMARG D/S,JAMMU & KASHMIR,138.0,7.2,7.2,0.5,0.0,,
2015,nwmp_pdf,1060,"GANGA AT HARIDWAR D/S, U.P",UTTRAKHAND,6.0,8.6,7.1,0.6,0.0,,
2015,nwmp_pdf,2725,GANGA RIVER AFTER CONFLUENCE,UTTRAKHAND,220.0,7.6,7.4,1.0,0.0,,
2015,nwmp_pdf,1061,"GANGA AT HARIDWAR D/S, U.P",UTTRAKHAND,500.0,8.8,7.8,1.0,0.0,,
2015,nwmp_pdf,2727,UPPER GANGA RIVER D/S ROORKEE,UTTRAKHAND,80.0,7.8,7.3,0.8,0.0,,
2015,nwmp_pdf,1062,"GANGA AT GARHMUKTESHWAR, U.P",UTTAR PRADESH,1100.0,6.5,7.2,2.1,0.0,,
2015,nwmp_pdf,2488,"GANGA U/S, ANOOPSHAHAR",UTTAR,550.0,6.2,6.7,2.0,0.0,,
2015,nwmp_pdf,1145,"GANGA AT NARORA (BULASAHAR), U.P.",UTTAR PRADESH,610.0,7.1,7.1,2.3,0.0,,
2015,nwmp_pdf,2490,"GANGA AT KACHHLA GHAT,",UTTAR,410.0,8.0,7.1,2.0,0.0,,
2015,nwmp_pdf,1063,"GANGA AT KANNAUJ U/S (RAJGHAT), U.P",UTTAR PRADESH,2600.0,6.4,7.2,1.9,0.0,,
2015,nwmp_pdf,1066,"GANGA AT KANNAUJ D/S, U.P",UTTAR,3900.0,6.2,7.6,2.2,0.0,,
2015,nwmp_pdf,1146,"GANGA AT BITHOOR (KANPUR), U.P.",UTTAR PRADESH,2400.0,6.6,7.4,2.1,0.0,,
2015,nwmp_pdf,1067,"GANGA AT KANPUR U/S (RANIGHAT),",UTTAR,2800.0,6.4,7.3,2.2,0.0,,
2015,nwmp_pdf,1068,"GANGA AT KANPUR D/S (JAJMAU PUMPING STATION), U.P",UTTAR PRADESH,31000.0,5.4,7.1,4.0,0.0,,
2015,nwmp_pdf,1147,"GANGA AT DALMAU (RAI BAREILLY),",UTTAR,8100.0,7.2,7.8,3.7,0.8,,
2015,nwmp_pdf,2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,7700.0,7.3,7.8,3.4,0.8,,
2015,nwmp_pdf,1046,GANGA AT ALLAHABAD,UTTAR,26000.0,7.2,7.4,3.3,0.0,,
2015,nwmp_pdf,2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,28000.0,7.2,7.5,3.5,0.0,,
2015,nwmp_pdf,1049,GANGA AT ALLAHABAD D/S,UTTAR,32000.0,7.0,7.4,3.4,0.0,,
2015,nwmp_pdf,2485,"GANGA U/S, VIHYACHAL, MIRZAPUR",UTTAR PRADESH,2000.0,7.6,7.5,2.1,0.0,,
2015,nwmp_pdf,2486,"GANGA D/S, MIRZAPUR",UTTAR,2100.0,8.1,7.8,2.3,0.0,,
2015,nwmp_pdf,1070,"GANGA AT VARANASI U/S (ASSIGHAT), U.P",UTTAR PRADESH,2700.0,7.5,7.9,2.5,0.0,,
2015,nwmp_pdf,1071,GANGA AT VARANASI D/S (MALVIYA,UTTAR,40000.0,7.0,8.4,4.2,0.0,,
2015,nwmp_pdf,1073,"GANGA AT TRIGHAT (GHAZIPUR), U.P",UTTAR PRADESH,22000.0,7.0,8.4,3.5,0.0,,
2015,nwmp_pdf,1074,"GANGA AT BUXAR, BIHAR",BIHAR,2800.0,7.8,7.8,2.3,0.0,,
2015,nwmp_pdf,2551,"GANGA AT BUXAR,",BIHAR,5000.0,7.7,8.0,2.5,0.0,,
2015,nwmp_pdf,1077,"GANGA AT KHURJI, PATNA U/S, BIHAR",BIHAR,2200.0,7.4,7.9,2.0,0.0,,
2015,nwmp_pdf,2556,"GANGA AT IRAPURI, DEHRI ON SONE,",BIHAR,900.0,7.0,7.7,1.2,0.0,,
2015,nwmp_pdf,2564,"GANGA AT THE CONFLUENCE OF SONE RIVER DORIGANJ, CHAPRA, BIHAR",BIHAR,2400.0,7.9,7.8,2.3,0.0,,
2015,nwmp_pdf,2552,GANGA DARBHANGA GHAT AT,BIHAR,9000.0,7.4,7.6,2.6,0.0,,
2015,nwmp_pdf,1079,"GANGA AT PATNA D/S (GANGA BRIDGE), BIHAR",BIHAR,2800.0,6.9,7.9,2.0,0.0,,
2015,nwmp_pdf,2555,"GANGA AT PUNPUN, PATNA, BIHAR",BIHAR,2200.0,6.8,7.2,2.2,0.0,,
2015,nwmp_pdf,2553,"GANGA AT FATUHA, BIHAR",BIHAR,2200.0,7.0,7.7,2.0,0.0,,
2015,nwmp_pdf,1817,"GANGA AT MOKAMA (U/S), BIHAR",BIHAR,1700.0,7.0,7.7,2.0,0.0,,
2015,nwmp_pdf,1815,"GANGA AT MOKAMA (D/S), BIHAR",BIHAR,3000.0,7.5,7.6,2.2,0.0,,
2015,nwmp_pdf,1818,"GANGA AT MUNGER, BIHAR",BIHAR,2400.0,7.5,7.6,2.1,0.0,,
2015,nwmp_pdf,2554,"GANGA AT SULTANGANJ, BHAGALPUR, BIHAR",BIHAR,2200.0,7.5,7.6,2.0,0.0,,
2015,nwmp_pdf,1819,"GANGA AT BHAGALPUR, BIHAR",BIHAR,3000.0,7.5,7.5,2.1,0.0,,
2015,nwmp_pdf,1816,"GANGA AT KAHALGAON, BIHAR",BIHAR,3000.0,7.6,7.8,2.4,0.0,,
2015,nwmp_pdf,3113,GANGA AT D/S BUXAR NEAR GANGA,BIHAR,2200.0,7.8,8.0,2.0,0.0,,
2015,nwmp_pdf,3114,"GANGA NEAR DANAPUR (NEAR PIPA PUL), BIHAR",BIHAR,1700.0,7.6,7.5,2.0,0.0,,
2015,nwmp_pdf,3115,"GANGA RIVER AT BARH, BIHAR",BIHAR,1400.0,7.8,7.8,2.0,0.0,,
2015,nwmp_pdf,3116,"GANGA AT U/S MUNGER (NEAR INTAKE WELL ON GANGA), BIHAR",BIHAR,1300.0,7.6,7.8,2.0,0.0,,
2015,nwmp_pdf,3117,"GANGA AT U/S SULATANGANJ, BIHAR",BIHAR,1400.0,7.6,7.7,2.0,0.0,,
2015,nwmp_pdf,3122,"GANGA AT MALSALAMI, PATNA, BIHAR",BIHAR,2200.0,7.2,3.2,2.0,0.0,,
2015,nwmp_pdf,3123,"GANGA RIVER AT BARAHIA, BIHAR",BIHAR,1700.0,6.9,7.7,1.8,0.0,,
2015,nwmp_pdf,3118,"GANGA AT U/S BHAGALPUR, BIHAR",BIHAR,1700.0,7.6,7.9,2.0,0.0,,
2015,nwmp_pdf,1080,GANGA AT BAHARAMPORE WEST,WEST BENGAL,13000.0,3.8,7.5,0.4,0.6,,
2015,nwmp_pdf,2511,"NABADIP ON GANGA,GHOSHPARA NEAR MONIPURGHAT",WEST BENGAL,23000.0,5.2,7.6,1.3,0.1,,
2015,nwmp_pdf,2506,"TRIBENI ON GANGA, NEAR BURNING",WEST BENGAL,11000.0,3.3,7.8,1.4,0.2,,
2015,nwmp_pdf,1054,GANGA AT PALTA WEST BENGAL,WEST BENGAL,30000.0,4.1,7.8,1.8,0.1,,
2015,nwmp_pdf,1472,GANGA AT SERAMPORE WEST,WEST BENGAL,70000.0,3.6,7.6,1.2,0.2,,
2015,nwmp_pdf,1053,GANGA AT DAKSHINESHWAR WEST BENGAL,WEST BENGAL,110000.0,4.5,7.7,2.9,0.0,,
2015,nwmp_pdf,1471,"GANGA AT HOWRAH-SHIVPUR, WEST",WEST BENGAL,50000.0,4.2,7.6,1.0,0.2,,
2015,nwmp_pdf,1470,"GANGA AT GARDEN REACH, WEST BENGAL",WEST BENGAL,115000.0,3.0,7.5,1.2,0.2,,
2015,nwmp_pdf,1052,GANGA AT ULUBERIA WEST BENGAL,WEST BENGAL,13000.0,2.9,7.4,1.2,0.2,,
2015,nwmp_pdf,1469,"GANGA AT DIAMOND HARBOUR, WEST BENGAL",WEST BENGAL,8000.0,4.2,7.8,1.2,0.0,,
2015,nwmp_pdf,1492,YAMUNA AT YAMUNOTRI,UTTARAKHAND,46.0,,,,,,
2015,nwmp_pdf,1494,YAMUNA AT U/S OF LAKHWAR DAM,UTTARAKHAND,0.0,,7.2,0.0,,,
2015,nwmp_pdf,1553,"YAMUNA, U/S PAONTA SAHIB",HIMACHAL PRADESH,17.0,,7.2,0.8,,,
2015,nwmp_pdf,1117,YAMUNA AT HATHNIKUND,HARYANA,54000.0,,7.2,1.0,,,
2015,nwmp_pdf,1119,YAMUNA AT SONEPAT,HARYANA,330.0,,7.3,2.0,,,
2015,nwmp_pdf,1120,YAMUNA AT WAZIRABAD,DELHI,2.0,,7.4,1.0,,,
2015,nwmp_pdf,1121,YAMUNA AT NIZAMUDDIN,DELHI,2400000.0,,7.6,5.0,,,
2015,nwmp_pdf,1812,YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN,DELHI,2400000.0,,7.5,27.0,,,
2015,nwmp_pdf,1497,YAMUNA AT MAZAWALI,UTTAR PRADESH,160000.0,,7.5,9.0,,,
2015,nwmp_pdf,2495,"YAMUNA AT KESIGHAT, VRINDAVAN",UTTAR PRADESH,48000.0,,7.1,7.8,,,
2015,nwmp_pdf,1123,YAMUNA AT MATHURA U/S,UTTAR PRADESH,7800.0,,7.5,7.0,,,
2015,nwmp_pdf,2494,"YAMUNA AT VISHRAMGHAT, MATHURA",UTTAR PRADESH,70000.0,,7.5,8.4,,,
2015,nwmp_pdf,1124,YAMUNA AT MATHURA D/S,UTTAR PRADESH,13000.0,,7.6,7.0,,,
2015,nwmp_pdf,1125,"YAMUNA AT AGRA U/S, U.P.",UTTAR PRADESH,14000.0,,7.6,4.0,,,
2015,nwmp_pdf,1126,"YAMUNA AT D/S OF AGRA,",UTTAR PRADESH,17000.0,,7.8,7.0,,,
2015,nwmp_pdf,2493,YAMUNA AT SHAHPUR,UTTAR PRADESH,42000.0,,7.4,6.4,,,
2015,nwmp_pdf,1127,YAMUNA AT ETAWAH,UTTAR PRADESH,370.0,,7.9,1.0,,,
2015,nwmp_pdf,1069,YAMUNA AT ALLAHABAD D/S (BALUA GHAT),UTTAR PRADESH,4600.0,,7.7,2.2,,,
2015,nwmp_pdf,2731,KOSI RIVER AT KASHIPUR BAJPUR ROAD BRIDGE,UTTARAKHAND,242.0,6.4,7.0,2.0,0.0,,
2015,nwmp_pdf,1064,RAMGANGA AT KANNAUJ,UTTAR,3800.0,5.2,7.2,3.0,0.0,,
2015,nwmp_pdf,2497,"RIVER KALI EAST AT KHARKHODA-PARIKSHIT GARH ROAD, VILL. KOL, MEERUT",UTTAR PRADESH,120000.0,0.0,7.2,62.0,0.0,,
2015,nwmp_pdf,1065,KALINADI AT KANNAUJ (BEFORE,UTTAR,3300.0,5.8,7.3,2.8,0.0,,
2015,nwmp_pdf,2482,"RIVER VARUNA AT RAMESHWAR, VARANASI",UTTAR PRADESH,2600.0,7.4,7.7,2.6,0.0,,
2015,nwmp_pdf,2483,RIVER VARUNA B/C WITH RIVER,UTTAR,180000.0,1.7,8.5,22.4,0.0,,
2015,nwmp_pdf,1350,"GOMTI AT SITAPUR U/S AT WATER INTAKE, U.P.",UTTAR PRADESH,700.0,5.0,7.9,2.4,0.0,,
2015,nwmp_pdf,1351,GOMTI AT LUCKNOW U/S AT,UTTAR,2400.0,5.7,7.3,3.1,0.0,,
2015,nwmp_pdf,1352,"GOMTI AT LUCKNOW D/S, U.P.",UTTAR PRADESH,12000.0,0.3,7.1,9.5,0.0,,
2015,nwmp_pdf,1353,"GOMTI AT JAUNPUR D/S, U.P.",UTTAR,14000.0,7.3,8.2,3.2,0.0,,
2015,nwmp_pdf,1072,"GOMTI AT VARANASI, U.P",UTTAR PRADESH,13000.0,7.4,7.7,3.0,0.0,,
2015,nwmp_pdf,2492,RIVER GHAGHRA AT,UTTAR,1300.0,7.2,7.9,3.2,0.3,,
2015,nwmp_pdf,1075,"SONE AT KOELWAR, BIHAR",BIHAR,800.0,7.4,7.6,1.2,0.0,,
2015,nwmp_pdf,3121,"SONE RIVER NEAR BANZARI, BIHAR",BIHAR,700.0,7.2,7.7,1.1,0.0,,
2015,nwmp_pdf,3127,"SONE RIVER AT BAHIYARA,",BIHAR,700.0,7.6,7.5,1.2,0.0,,
2015,nwmp_pdf,3128,"SONE RIVER AT NASIRIGANJ DAM, BIHAR",BIHAR,1100.0,7.0,7.6,1.1,0.0,,
2015,nwmp_pdf,1078,"GANDAK AT SONEPUR, PATNA",BIHAR,1100.0,7.8,7.9,1.2,0.0,,
2015,nwmp_pdf,2568,"GANDAK AT REWAGHAT, MUJAFFARPUR, BIHAR",BIHAR,700.0,7.9,5.5,1.3,0.0,,
2015,nwmp_pdf,2570,GANDAK AT SAMASTIPUR ROAD,BIHAR,1300.0,7.4,8.0,1.8,0.0,,
2015,nwmp_pdf,3124,"GANDAK RIVER U/S ROAD BRIDGE MUZAFFARPUR (NH), BIHAR",BIHAR,1700.0,7.2,8.1,1.9,0.0,,
2015,nwmp_pdf,3125,GANDAK RIVER GOPALGANJ,BIHAR,80.0,7.8,7.9,1.3,0.0,,
2015,nwmp_pdf,2562,BURHI GANDAK AT,BIHAR,3000.0,7.2,8.0,1.8,,,
2015,nwmp_pdf,1510,"TONS RIVER, H.P",HIMACHAL PRADESH,2.0,8.4,6.9,0.1,0.0,,
2015,nwmp_pdf,2627,BATTA BEFORE CONFLUENCE TO YAMUNA,HIMACHAL PRADESH,13.0,6.1,7.0,0.8,0.0,,
2015,nwmp_pdf,1357,"HINDON AT SAHARANPUR D/S, U.P.",UTTAR PRADESH,28000.0,0.0,7.4,42.0,0.0,,
2015,nwmp_pdf,1143,"TONS AT CHAKGHAT, M.P.",MADHYA PRADESH,150.0,5.9,7.5,2.2,1.2,,
2015,nwmp_pdf,2107,"BETWA U/S, BEENA",MADHYA PRADESH,140.0,6.1,7.5,0.3,0.0,,
2015,nwmp_pdf,2108,"BETWA D/S, BEENA",PRADESH,133.0,6.2,7.5,0.3,0.0,,
2015,nwmp_pdf,2121,"BETWA NEAR ROAD BRIDGE, BHOJPUR",MADHYA PRADESH,90.0,6.8,7.6,1.2,0.3,,
2015,nwmp_pdf,1356,"BETWA BEFORE CONF. YAMUNA AT HAMIRPUR, U.P.",UTTAR PRADESH,4700.0,0.0,7.8,3.1,0.0,,
2015,nwmp_pdf,1366,RIVER CHAMBAL AT 1 KM D/S CONFLUENCE OF NALLAH AT JUNA NAGDA,MADHYA PRADESH,220.0,0.0,7.6,2.0,1.6,,
2015,nwmp_pdf,1418,RIVER CHAMBAL AT GAHISAGAR,MADHYA PRADESH,300.0,7.0,7.1,1.8,0.5,,
2015,nwmp_pdf,1289,"CHAMBAL AT KOTA D/S (2 KM. FROM CITY), RAJASTHAN",RAJASTHAN,93.0,4.4,8.0,1.7,0.4,,
2015,nwmp_pdf,2954,"MEETING RIVER CHAMBAL AT KHATOLI, KOTA,",RAJASTHAN,4.0,4.9,8.0,0.8,0.1,,
2015,nwmp_pdf,2956,"RIVER KALI SINDH AT BAROD ROAD BRIDGE, KOTA, RAJASTHAN",RAJASTHAN,4.0,4.9,7.9,0.8,0.2,,
2015,nwmp_pdf,1332,"DAMODAR AT D/S OF IISCO AFTER 3RD OUTFALL AT DHENNA VILLAGE, WEST BENGAL",WEST BENGAL,800.0,7.2,7.6,,0.2,,
2015,nwmp_pdf,1334,"DAMODAR NEAR MUJHER MANA VILLAGE AFTER CONF. OF TAMLA NALLAH, WEST BENGAL",WEST BENGAL,2600.0,5.2,7.2,,0.2,,
2015,nwmp_pdf,1371,"SONE AT AMLAI, M.P.",MADHYA PRADESH,27.0,7.3,7.4,,0.2,,
2015,nwmp_pdf,2382,DAMODAR AT PHUSRO ROAD BRIDGE,JHARKHAND,,7.2,7.5,,0.0,,
2015,nwmp_pdf,2384,DAMODAR D/S SIRI,JHARKHAND,,7.2,7.5,,0.0,,
2015,nwmp_pdf,2391,DAMODAR AT PANCHET DAM,JHARKHAND,,7.7,7.5,,0.0,,
2015,nwmp_pdf,3310,RIVER CHAMBAL AT BADNAGAR,MADHYA PRADESH,200.0,6.8,7.0,,0.1,,
2015,nwmp_pdf,1480,"KALINADI AT U/S OF GULAOTHI TOWN IN BULASAHAR, U.P.",UTTAR PRADESH,,,8.0,,0.0,,
2015,nwmp_pdf,1610,"R.SONE AT ORIGINE AMARKANTAK, M.P",MADHYA PRADESH,6.0,6.2,6.6,,0.0,,
2015,nwmp_pdf,1612,"R.SONE AT DEVLOAD OUT LET OF BANSAGAR DAM, M.P",MADHYA PRADESH,27.0,7.1,7.5,,0.2,,
2015,nwmp_pdf,3308,"CHAMBAL AT JAWNPAWA, FROM ORIGIN POINT, INDORE",MADHYA PRADESH,70.0,6.5,7.6,,0.7,,
2015,nwmp_pdf,3553,DAMODAR RIVER NEAR TELMUCHO BRIDGE,JHARKHAND,,7.1,7.5,,0.0,,
2015,nwmp_pdf,3555,"DAMODAR RIVER NEAR ZARANGDIH BRIDGE, BOKARO",JHARKHAND,,7.6,7.5,,0.0,,
2015,nwmp_pdf,3557,"DAMODAR RIVER NEAR BERMO RAILWAY STATION, BOKARO",JHARKHAND,,7.1,7.5,,0.0,,
2015,nwmp_pdf,2063,"JAI BHARALI RIVER NEAR BISWANATH CHARALI, SONITPUR",ASSAM,1500.0,1.5,7.2,0.4,0.2,,
2015,nwmp_pdf,3324,"NARMADA AT PANCHWATIGHAT, BEFORE MIXING WITH BAWANGANGA RIVER, JABALPUR",MADHYA PRADESH,23.0,6.5,7.2,1.4,0.4,,
2015,nwmp_pdf,1272,MAHANADI AT SONEPUR U/S,ODISHA,330.0,6.6,7.6,0.2,0.1,,
2015,nwmp_pdf,1274,MAHANADI AT SONEPUR D/S,ODISHA,490.0,6.1,7.5,0.3,0.5,,
2015,nwmp_pdf,2418,BRAHMANI AT KABATABAHA (BEFORE IMPACT OF INDUSTRIAL ACTIVITY IN KALINGANAGAR AREA),ODISHA,130.0,6.7,7.2,0.5,0.1,,
2015,nwmp_pdf,2419,KHARASROTA AT KANDHITARA (D/S OF INDUSTRIAL ACTIVITIES AT KALINGA NAGAR),ODISHA,170.0,5.5,7.7,0.4,0.0,,
2015,nwmp_pdf,,"NELSONNAR,",,18.0,7.5,7.6,1.0,0.0,,
2015,nwmp_pdf,2156,WARDHA RIVER AT CONFLUENCE POINT OF PENGANGA & WARDHA AT JUAD.,MAHARASHTRA,26.0,4.6,8.0,4.6,0.0,,
2015,nwmp_pdf,1213,"WAINGANGA AT BALAGHAT, M.P.",MADHYA PRADESH,17.0,7.4,7.2,1.4,0.3,,
2015,nwmp_pdf,1214,"WAINGANGA AT CHIWARA, M.P.",MADHYA PRADESH,28.0,6.2,7.2,1.8,0.4,,
2015,nwmp_pdf,1910,WAINGANGA AFTER CONLUENCE WITH KANHAN,MAHARASHTRA,90.0,1.4,7.7,4.8,0.0,,
2015,nwmp_pdf,2172,WAINGANGA RIVER U/S OF ELLORA PAPER MILL.,MAHARASHTRA,350.0,4.5,7.8,7.8,0.1,,
2015,nwmp_pdf,2175,"WAINGANGA U/S OF GAURAV PAPER MILLS, NEAR JACKWELL.",MAHARASHTRA,900.0,4.6,8.0,5.0,0.0,,
2015,nwmp_pdf,11,"WAINGANGA AT ASHTI, MAHARASHTRA",MAHARASHTRA,1600.0,0.0,8.0,5.8,0.1,,
2015,nwmp_pdf,2697,"PENGANGA RIVER NEAR WATER SUPPLY SCHEME OF UMARKHED MC BELKHED, UMARKHED, YAVATMAL",MAHARASHTRA,30.0,3.6,8.0,5.0,0.0,,
2015,nwmp_pdf,2699,"PENGANGA RIVER AT MEHKAR- BULDANA ROAD BRIDGE, MEHKAR, BULDANA",MAHARASHTRA,240.0,4.2,7.8,6.8,1.6,,
2015,nwmp_pdf,2163,PANCHGANGA RIVER AT SHIROL NEAR SHIROL INTAKE WELL.,MAHARASHTRA,180.0,5.0,6.8,2.2,0.2,,
2015,nwmp_pdf,1905,PANCHGANGA D/S OF KOLHAPUR TOWN,MAHARASHTRA,120.0,4.4,6.6,2.2,0.2,,
2015,nwmp_pdf,2194,MULA RIVER AT HARRISON BRIDGE NEAR MULA- PAWANA SANGAM.,MAHARASHTRA,1800.0,2.8,6.7,3.3,1.0,,
2015,nwmp_pdf,3020,"U/S OF KALINGARAYAN CANAL (B5), ERODE, TAMILNADU",TAMIL NADU,400.0,5.4,7.7,0.3,0.0,,
2015,nwmp_pdf,2780,"KALI AT U/S OF WCPM, DAELI, KARNATAKA",KARNATAKA,0.2,7.2,7.3,1.6,0.0,,
2015,nwmp_pdf,2352,"RIVER VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM, A.P",ANDHRA PRADESH,23.0,5.2,7.4,1.0,0.4,,
2015,nwmp_pdf,1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",MAHARASHTRA,40.0,6.0,7.2,3.0,0.0,,
2015,nwmp_pdf,2685,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, KHARPADA, KHALAPUR, RAIGAD",MAHARASHTRA,33.0,5.1,7.0,3.0,0.0,,
2015,nwmp_pdf,2687,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD",MAHARASHTRA,46.0,5.8,7.2,3.0,0.2,,
2015,nwmp_pdf,2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",MAHARASHTRA,40.0,5.3,7.1,3.0,0.0,,
2015,nwmp_pdf,1548,"RIVER ASSONORA AT ASSONORA, GOA",GOA,230.0,5.7,6.0,0.4,0.0,,
2015,nwmp_pdf,3360,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",MEGHALAYA,15000.0,2.2,6.5,12.7,5.0,,
2015,nwmp_pdf,3369,"KYNSHI RIVER AT SOHINDONG, WEST KHASI HILLS",MEGHALAYA,25.0,7.0,7.0,1.3,1.7,,
2015,nwmp_pdf,1886,WESTERN YAMUNA CANAL AT TAJEWALA,HARYANA,240.0,6.9,7.6,3.6,0.0,,
2015,nwmp_pdf,2056,WESTERN YAMUNA CANAL AT DAMLA D/S OF YAMUNA NAGAR,HARYANA,338.0,6.3,8.1,2.2,0.0,,
2015,nwmp_pdf,1377,"NAJAFGARH DRAIN AT WAZIRABAD BEFORE CONF. TO RIV.YAMUNA, DELHI",DELHI,,,7.1,31.0,0.0,,
2015,nwmp_pdf,2933,"GANG CANAL AT KHAKKA HEAR NEAR HIUMAL KOT, GANGANAGAR, RAJASTHAN",RAJASTHAN,75.0,4.4,7.4,0.7,0.2,,
2015,nwmp_pdf,2512,"NOAI CANAL NORTH 24 PARGANAS, NEAR GANGA NAGAR MOTIBRIDGE",WEST BENGAL,1400000.0,0.0,7.3,13.8,0.0,,
2015,nwmp_pdf,2221,"GANGA PUKHURI, NALBARI (GORDON SCHOOL)",ASSAM,1500.0,6.0,7.0,1.0,0.0,,
2015,nwmp_pdf,3198,"GOMTI LAKE, OPP, RANCHODAJI TEMPLE, DAKOR, KHEDA",GUJARAT,25.0,2.0,7.0,2.0,0.0,,
2015,nwmp_pdf,3260,DAL LAKE AT SONALANK,JAMMU & KASHMIR,141.0,6.0,7.0,1.0,0.0,,
2015,nwmp_pdf,2435,SWETAGANGA,ODISHA,220.0,6.0,8.0,5.0,0.0,,
2015,nwmp_pdf,2346,"BHADRAKALI CHEVURU, BHADRAKALI TEMPLE, WARANGAL, A.P",TELANGANA,500.0,4.0,7.0,3.0,0.0,,
2015,nwmp_pdf,3551,"WELL AT YAMUNA VIHAR, DELHI",DELHI,1060.0,,8.0,,,,
2015,nwmp_pdf,2001,"SUKALI, AMRAVATI",MAHARASHTRA,509.0,,8.0,5.8,,,
2015,nwmp_pdf,1707,"BORE WELL IN MODI ALKALIS & CHEMICALS, MIA, ALWAR, RAJASTHAN",RAJASTHAN,3.0,,7.0,0.9,,,
2015,nwmp_pdf,2976,"SUJAN GANGA, BHARATPUR, RAJASTHAN",RAJASTHAN,240.0,,8.0,15.0,,,
2015,nwmp_pdf,1936,SONARPUR,WEST BENGAL,898.0,,8.0,1.0,0.1,,
2016,nwmp_pdf,,EAST KALI BEIN FALLING INTO RIVER BEAS,PUNJAB,430.0,1.8,6.8,4.3,2.3,,
2016,nwmp_pdf,,SINDH U/S SONAMARG,JAMMU & KASHMIR,152.0,8.0,7.5,0.5,0.0,,
2016,nwmp_pdf,,SINDH D/S SONAMARG,JAMMU & KASHMIR,141.0,8.1,7.5,0.6,0.0,,
2016,nwmp_pdf,,"BANGANGA (BATHING GHAT), KATRA",JAMMU & KASHMIR,316.0,5.6,7.8,2.1,0.0,,
2016,nwmp_pdf,,BANGANGA (IN FRONT OF PONY SHED NEAR REASI BRIDGE ) KATRA,JAMMU & KASHMIR,304.0,5.6,7.8,2.1,0.1,,
2016,nwmp_pdf,,GANGA AT RISHIKESH U/S,UTTARAKHAND,12.0,9.2,7.2,1.0,0.0,,
2016,nwmp_pdf,,GANGA A/C OFSONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA,UTTARAKHAND,80.0,7.6,7.4,1.0,0.0,,
2016,nwmp_pdf,,UPPER GANGA D/S ROORKEE,UTTARAKHAND,80.0,8.6,7.5,1.0,0.0,,
2016,nwmp_pdf,,GANGA D/S HARIDWAR,UTTARAKHAND,90.0,4.0,6.3,1.0,0.0,,
2016,nwmp_pdf,,GANGA AT GARHMUKTESHWAR,UTTAR PRADESH,900.0,7.1,7.0,1.6,0.2,,
2016,nwmp_pdf,,GANGA U/S ANOOPSHAHAR,UTTAR PRADESH,550.0,7.0,7.1,1.8,0.0,,
2016,nwmp_pdf,,GANGA D/S ANOOPSHAHAR,UTTAR PRADESH,410.0,7.0,7.3,1.4,0.0,,
2016,nwmp_pdf,,GANGA AT NARORA (BULANDSAHAR),UTTAR PRADESH,550.0,6.2,7.0,2.1,0.0,,
2016,nwmp_pdf,,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,450.0,6.4,7.0,2.0,0.0,,
2016,nwmp_pdf,,GANGA U/S KANNAUJ (RAJGHAT),UTTAR PRADESH,2600.0,7.4,6.9,2.4,0.2,,
2016,nwmp_pdf,,GANGA D/S KANNAUJ,UTTAR PRADESH,3500.0,7.5,7.0,2.8,0.2,,
2016,nwmp_pdf,,GANGA AT BITHOOR (KANPUR),UTTAR PRADESH,2700.0,7.0,6.9,2.4,0.2,,
2016,nwmp_pdf,,GANGA U/S KANPUR (RANIGHAT),UTTAR PRADESH,3200.0,6.6,7.0,2.6,0.2,,
2016,nwmp_pdf,,GANGA D/S KANPUR (JAJMAU PUMPING STATION),UTTAR PRADESH,34000.0,4.6,7.1,4.1,0.2,,
2016,nwmp_pdf,,GANGA AT DALMAU (RAI BAREILLY),UTTAR PRADESH,7900.0,6.1,7.8,3.9,0.8,,
2016,nwmp_pdf,,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,7700.0,6.3,7.8,3.8,0.8,,
2016,nwmp_pdf,,GANGA AT ALLAHABAD (RASOOLABAD),UTTAR PRADESH,32000.0,6.8,7.9,3.6,1.0,,
2016,nwmp_pdf,,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,33000.0,7.0,7.9,3.8,1.1,,
2016,nwmp_pdf,,"GANGA AT ALLAHABAD D/S (SANGAM),",UTTAR PRADESH,34000.0,7.2,7.7,3.6,1.1,,
