State,District,Basin,Sub_Basin,Station_Name,Station_Type,Date,Month,Year,Agency_name,Latitude,Longitude,_24d,_as,_do,aldrin,alk_phen,alk_tot,b,barium,bhc,bod,bod3_27,ca,carbon_14,cd,chlf_a,cl,cn,co3,cocci,cod,cr,cu,data_gov_update_date,ddt,dieldrin,do_sat_,ec_fld,ec_gen,endos,f,fcol_mpn,fe,har_ca,har_mg,har_total,hco3,hg,k,mg,na,na_,nh3_n,ni,no2_n,no2_no3,no3_n,o_po4_p,org_n,p_tot,pah,pb,ph_fld,ph_gen,rsc,sar,secchi,sio2,sio3,so4,ss,tcol_mpn,tds,temp,toc,ts,turb,zn,_401,ag,al,colour_cod,d_o,d_o_,mn,odour_code,oxygen_18,pcb,ph,phenols,radon,se,strontium,tritium,uranium,no2__n,caco3,mgcaco3,bod
Madhya Pradesh,DATIA,Ganga,Yamuna,SEONDHA,Surface Water,2012-01-01 09:00:00,01,2012,CWC,26.1719444444,78.8041666667,NA,NA,NA,NA,19.9200000763,158.5,0.0612000003,NA,NA,NA,NA,25.3400001526,NA,NA,NA,22.0454998016,NA,24,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,350,NA,0.4939999878,NA,0,NA,NA,154.9812469482,144.5700073242,NA,NA,21.9915008545,NA,NA,NA,NA,0.0137999998,0.2239799947,0.2101799995,0.010334,NA,NA,NA,NA,NA,8.5200004578,0.0954643637,NA,63.3499984741,NA,NA,3.9839999676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rajasthan,DHOLPUR,Ganga,Yamuna,DHOLPUR,Surface Water,2012-01-01 11:00:00,01,2012,CWC,26.6594444444,77.9030555556,NA,NA,NA,NA,14.6909999847,159,0.1187999994,NA,NA,NA,NA,39.1199989319,NA,NA,NA,40.0439987183,NA,17.7000007629,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,527,NA,0.3420000076,NA,0,NA,NA,178.5975036621,157.9900054932,NA,NA,19.3913993835,NA,NA,NA,NA,0.0137999998,0.476195991,0.4623959959,0.010334,NA,NA,NA,NA,NA,8.4499998093,0,NA,97.8000030518,NA,NA,54.9599990845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,BALLIA,Ganga,Ghaghra,Turtipar,Surface Water,2012-01-02 09:00:00,01,2012,CWC,26.1411111111,83.8747222222,NA,NA,7.5,NA,0,160,0.1700000018,NA,NA,NA,0.7799999714,36.2000007629,NA,NA,NA,15.9750003815,NA,0,NA,9,NA,NA,2025-08-27,NA,NA,84.1278762817,NA,310,NA,0.1710000038,NA,NA,NA,NA,180.6125030518,195.1999969482,NA,4.3010001183,21.6270008087,6.4400000572,7.0447926521,0.6458399892,NA,0.1242000014,0.5445600152,0.4203599989,0.1033399999,NA,NA,NA,NA,7.5,7.9299998283,0,0.2091935724,90.5,NA,NA,13.9200000763,NA,NA,183,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,ETAWAH,Ganga,Yamuna,ETAWAH,Surface Water,2012-01-01 09:00:00,01,2012,CWC,26.7497222222,78.9833333333,NA,NA,NA,NA,5.7270002365,293.3999938965,0.1583999991,NA,NA,NA,NA,70.5599975586,NA,NA,NA,222.3365020752,NA,6.9000000954,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,1417,NA,0.1330000013,NA,0,NA,NA,315.9731140137,343.9179992676,NA,NA,33.4975509644,NA,NA,NA,NA,0.3449999988,4.2263240814,3.8813240528,0.1860119998,NA,NA,NA,NA,NA,8.220000267,0,NA,176.3999938965,NA,NA,91.9199981689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,GONDA,Ganga,Ghaghra,Chandradeepghat,Surface Water,2012-01-04 09:40:00,01,2012,CWC,27.1355555556,82.5008333333,NA,NA,3.9200000763,NA,15.9359998703,172,NA,NA,NA,NA,2.9400000572,34.4000015259,NA,NA,NA,13.845000267,NA,19.2000007629,NA,14.5,NA,NA,2025-08-27,NA,NA,38.0771064758,NA,410,NA,0.2849999964,NA,NA,NA,NA,172.0625,170.8000030518,NA,3.5190000534,20.6550006866,10.1199998856,11.1538181305,0.1965599954,NA,0.1932000071,4.6770401001,4.4838399887,0.1653439999,NA,NA,NA,NA,7.5,8.3199996948,0.0232443232,0.3368035555,86,NA,NA,6.2399997711,NA,NA,250,14.5,NA,NA,1.7999999523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,HAMIRPUR,Ganga,Yamuna,HAMIRPUR,Surface Water,2012-01-01 08:30:00,01,2012,CWC,25.9602777778,80.1538888889,NA,NA,NA,NA,11.7030000687,201.5,0.1404000074,NA,NA,NA,NA,42.0200004578,NA,NA,NA,58.077999115,NA,14.1000003815,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,629,NA,0.1330000013,NA,0,NA,NA,209.1856231689,217.1600036621,NA,NA,24.9925498962,NA,NA,NA,NA,0.0137999998,1.106736064,1.092936039,0.031002,NA,NA,NA,NA,NA,8.3100004196,0,NA,105.0500030518,NA,NA,43.9679985046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,HAMIRPUR,Ganga,Yamuna,SAHIJINA,Surface Water,2012-01-01 12:00:00,01,2012,CWC,25.9447222222,80.1533333333,NA,NA,NA,NA,12.9479999542,175,0.0791999996,NA,NA,NA,NA,33.0400009155,NA,NA,NA,16.0104999542,NA,15.6000003815,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,385,NA,0.3420000076,NA,0,NA,NA,148.0075073242,181.7799987793,NA,NA,15.6977996826,NA,NA,0,NA,0.0966000035,1.0354039669,0.9388039708,0.010334,NA,NA,NA,NA,NA,8.3199996948,0.5590078831,NA,82.5999984741,NA,NA,3.9839999676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,HAMIRPUR,Ganga,Yamuna,SAHIJINA,Surface Water,2012-01-02 08:15:00,01,2012,CWC,25.9447222222,80.1533333333,NA,NA,0,NA,12.9499998093,175,0.0799999982,NA,NA,0,NA,33,NA,NA,NA,16.3299999237,NA,15.6000003815,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,385,NA,0.3400000036,NA,0.0599999987,NA,NA,148.8200073242,181.7799987793,NA,NA,15.9200000763,NA,NA,NA,NA,0.1000000015,1.0354039669,0.9399999976,0.3899999857,NA,NA,NA,NA,NA,8.3199996948,0.5400000215,NA,82.5,17.2000007629,NA,0.0500000007,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Uttar Pradesh,LUCKNOW,Ganga,-,LUCKNOW,Surface Water,2012-01-04 09:40:00,01,2012,CWC,26.0833333335,80.9500000002,NA,NA,3.9200000763,NA,15.9359998703,172,NA,NA,NA,NA,2.9400000572,34.4000015259,NA,NA,NA,13.845000267,NA,19.2000007629,NA,14.5,NA,NA,2025-08-27,NA,NA,38.0771064758,NA,410,NA,0.2849999964,NA,NA,NA,NA,172.0625,170.8000030518,NA,3.5190000534,20.6550006866,10.1199998856,11.1538181305,0.1965599954,NA,0.1932000071,4.6770401001,4.4838399887,0.1653439999,NA,NA,NA,NA,7.5,8.3199996948,0.0232443232,0.3368035555,86,NA,NA,6.2399997711,NA,NA,250,14.5,NA,NA,1.7999999523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,LUCKNOW,Ganga,Gomti,Lucknow,Surface Water,2012-01-04 09:40:00,01,2012,CWC,26.8619444444,80.9461111111,NA,NA,3.9200000763,NA,15.9359998703,172,NA,NA,NA,NA,2.9400000572,34.4000015259,NA,NA,NA,13.845000267,NA,19.2000007629,NA,14.5,NA,NA,2025-08-27,NA,NA,38.0771064758,NA,410,NA,0.2849999964,NA,NA,NA,NA,172.0625,170.8000030518,NA,3.5190000534,20.6550006866,10.1199998856,11.1538181305,0.1965599954,NA,0.1932000071,4.6770401001,4.4838399887,0.1653439999,NA,NA,NA,NA,7.5,8.3199996948,0.0232443232,0.3368035555,86,NA,NA,6.2399997711,NA,NA,250,14.5,NA,NA,1.7999999523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,Lakhimpur Kheri,Ganga,Ghaghra,Paliakalan,Surface Water,2012-01-02 09:30:00,01,2012,CWC,28.385,80.5533333333,NA,NA,7.8600001335,NA,0,152,0.150000006,NA,NA,NA,0.7799999714,34.4000015259,NA,NA,NA,15.9750003815,NA,0,NA,15,NA,NA,2025-08-27,NA,NA,74.594291687,NA,330,NA,0.1519999951,NA,NA,NA,NA,176.1125030518,185.4400024414,NA,4.3010001183,21.6270008087,5.75,6.485458374,0.6317999959,NA,1.3799999952,1.7863479853,0.40634799,0.1136739999,NA,NA,NA,NA,8,7.5,0,0.1891641468,86,NA,NA,14.3999996185,NA,NA,191,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,MATHURA,Ganga,Yamuna,Mathura (Prayag ghat),Surface Water,2012-01-21 09:30:00,01,2012,CWC,27.5041222222,77.6872333333,NA,NA,NA,NA,0,294.700012207,0.2412,NA,NA,NA,NA,72.9400024414,NA,NA,NA,167.0984954834,NA,0,NA,52,NA,NA,2025-08-27,NA,NA,NA,NA,1450,NA,0.5889999866,700,0.1488000005,NA,NA,229.0262451172,359.533996582,NA,20.1364994049,11.2023000717,188.3930053711,61.7458686829,9.6454801559,NA,0,4.0634799004,4.0634799004,0.4856980145,NA,NA,NA,NA,NA,8.1000003815,1.3313328028,5.4259023666,182.3500061035,NA,NA,152.4960021973,NA,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Ganga,Allahabad,Surface Water,2012-01-02 12:00:00,01,2012,CWC,25.4030555556,81.9113888889,NA,NA,8.6199998856,NA,0,176,0.0280000009,NA,NA,NA,2.9800000191,38.4700012207,NA,NA,NA,66,NA,0,NA,14.8999996185,NA,NA,2025-08-27,NA,NA,85.4819564819,365,357,NA,0.4740000069,2200,0.1949999928,NA,NA,149.8416748047,214.7200012207,NA,6,12.8800001144,24,24.9919071198,0.0500000007,NA,0.2199999988,0.2300000042,0.0099999998,NA,NA,0.0241999999,NA,NA,8.1000003815,8.3000001907,0.5398218632,0.8552706242,96.1750030518,8.3000001907,NA,24,NA,4600,177,15,NA,NA,0.1000000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Yamuna,PRATAPPUR,Surface Water,2012-01-01 08:30:00,01,2012,CWC,25.2994444444,81.5655555556,NA,NA,NA,NA,10.4580001831,190.4499969482,0.2016000003,NA,NA,NA,NA,28.4400005341,NA,NA,NA,82.1115036011,NA,12.6000003815,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,685,NA,0.1330000013,NA,0,NA,NA,207.3318786621,206.7290039062,NA,NA,32.6956481934,NA,NA,0,NA,0.1242000014,0.5865960121,0.4623959959,0.020668,NA,NA,NA,NA,NA,8.4499998093,0,NA,71.0999984741,NA,NA,44.9760017395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,Raibareli,Ganga,Gomti,Raebareli,Surface Water,2012-01-02 09:20:00,01,2012,CWC,26.1986111111,81.2511111111,NA,NA,5.7600002289,NA,15.936000824,160,NA,NA,NA,NA,2.7400000095,27.6000003815,NA,NA,NA,22.0100002289,NA,19.2000007629,NA,16,NA,NA,2025-08-27,NA,NA,58.3586616516,NA,470,NA,0.2280000001,NA,NA,NA,NA,150.5062561035,156.1600036621,NA,2.7369999886,19.5615005493,12.8800001144,15.4880142212,0.1965599954,NA,0.0551999994,6.2204799652,6.1652798653,0.0620039999,NA,NA,NA,NA,8.5,8.6400003433,0.2126125842,0.4584313333,69,NA,NA,0.2879999876,NA,NA,285,16,NA,NA,2.0999999046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Bengal,DARJILING,Ganga,Mahananda,Champasari,Surface Water,2012-01-17 08:30:00,01,2012,CWC,26.7391666667,88.4222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,142.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3000001907,NA,8.3999996185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8000001907,NA,NA,NA,NA,NA,NA,NA,NA,82.5999984741,NA,NA,NA,1.1000000238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Bengal,PURBA BARDHAMAN,Ganga,Bhagirathi-II (WB)*,KALNA (flow),Surface Water,2012-01-01 08:00:00,01,2012,CWC,23.2202777778,88.3725,NA,NA,NA,NA,9.295999527,243.1670074463,NA,NA,NA,NA,NA,50.2000007629,NA,NA,NA,22.0100002289,NA,11.3000001907,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,639.1680297852,NA,255.6670074463,137,NA,8.5799999237,18.6000003815,1.8400000334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9000000954,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bihar,GAYA,Ganga,Phalgu,Gaya,Surface Water,2012-02-01 08:00:00,02,2012,CWC,24.7708333333,85.0122222222,NA,NA,NA,NA,40.0099983215,142.0500030518,NA,NA,NA,NA,NA,36.1199989319,NA,NA,NA,28,NA,24,NA,NA,NA,NA,2025-08-27,NA,NA,NA,390,390,NA,NA,NA,NA,90.1900024414,NA,179.4299926758,124.4400024414,NA,NA,21.6700000763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4300003052,8.3999996185,-0.7400000095,NA,90.3000030518,NA,NA,8,NA,NA,254,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bihar,KHAGARIA,Ganga,Kosi,Baltara,Surface Water,2012-02-01 08:10:00,02,2012,CWC,25.5400888889,86.7247083333,NA,NA,6.8600001335,NA,24,124.0400009155,NA,NA,NA,NA,1.9600000381,20.6399993896,NA,NA,NA,24,NA,14.3999996185,NA,NA,NA,NA,2025-08-27,NA,NA,6.8600001335,300,300,NA,NA,NA,NA,51.5400009155,NA,174.7899932861,122,NA,NA,29.9300003052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2600002289,8.3000001907,-1.0099999905,NA,51.5999984741,NA,NA,7,NA,NA,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bihar,LAKHISARAI,Ganga,Kiul,Lakhisarai,Surface Water,2012-02-01 08:00:00,02,2012,CWC,25.1847222222,86.1019444444,NA,NA,NA,NA,11.9519996643,150,NA,NA,NA,NA,NA,25.7999992371,NA,NA,NA,32,NA,14.3999996185,NA,NA,NA,NA,2025-08-27,NA,NA,NA,400,400,NA,NA,NA,NA,NA,NA,167.7083282471,153.7200012207,NA,NA,24.7700004578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.220000267,8.220000267,0,NA,64.5,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bihar,PATNA,Ganga,Punpun,Sripalpur,Surface Water,2012-02-01 08:00:00,02,2012,CWC,25.5013888889,85.1208333333,NA,NA,NA,NA,48.0099983215,196.4299926758,NA,NA,NA,NA,NA,41.2799987793,NA,NA,NA,28,NA,28.7999992371,NA,NA,NA,NA,2025-08-27,NA,NA,NA,300,300,NA,NA,NA,NA,102.3799972534,NA,191.7400054932,181,NA,NA,21.6700000763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3599996567,8.3999996185,0.1000000015,NA,103.1999969482,NA,NA,8,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haryana,FARIDABAD,Ganga,Yamuna,Mohna,Surface Water,2012-02-01 08:00:00,02,2012,CWC,28.2236111111,77.4558333333,NA,NA,NA,NA,0,461.1000061035,0.0395999998,NA,NA,NA,NA,77.1600036621,NA,NA,NA,290.6029968262,NA,0,NA,52,NA,NA,2025-08-27,NA,NA,NA,NA,2168,NA,0.6269999743,350,0.1488000005,NA,NA,276.0768737793,562.5419921875,NA,18.3770008087,19.9624500275,260.3139953613,65.502532959,19.0663204193,NA,0,9.3880395889,9.3880395889,1.0230660439,NA,NA,NA,NA,NA,8.0399999619,3.7274446487,6.8321728706,192.8999938965,NA,NA,106.1279983521,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jharkhand,PALAMAU,Ganga,Sone,Japla,Surface Water,2012-02-01 08:00:00,02,2012,CWC,24.5669444444,83.9758333333,NA,NA,NA,NA,24,168.0599975586,NA,NA,NA,NA,NA,37.8400001526,NA,NA,NA,36,NA,14.3999996185,NA,NA,NA,NA,2025-08-27,NA,NA,NA,340,340,NA,NA,NA,NA,94.9400024414,NA,196.4900054932,175.6799926758,NA,NA,24.7700004578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1499996185,8.6000003815,-0.5699999928,NA,81.6999969482,NA,NA,13,NA,NA,221,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madhya Pradesh,DATIA,Ganga,Yamuna,SEONDHA,Surface Water,2012-02-01 08:00:00,02,2012,CWC,26.1719444444,78.8041666667,NA,NA,NA,NA,16.1900005341,140,0.1599999964,NA,NA,9.6000003815,NA,22.5599994659,NA,NA,NA,26.0200004578,NA,19.5,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,347,NA,0.4900000095,NA,0.0599999987,NA,NA,150.5599975586,131.1499938965,NA,NA,22.6000003815,NA,NA,NA,NA,0.0099999998,0.069848001,0.0599999987,0.0099999998,NA,NA,NA,NA,NA,9.0100002289,0,NA,56.4000015259,NA,NA,13.970000267,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6000003815
Madhya Pradesh,TIKAMGARH,Ganga,Yamuna,GARRAULI,Surface Water,2012-02-01 11:00:00,02,2012,CWC,25.0808333333,79.3433333333,NA,NA,NA,NA,14.1929998398,139.9499969482,0.2088000029,NA,NA,NA,NA,24.5599994659,NA,NA,NA,12.0345001221,NA,17.1000003815,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,305,NA,0.1330000013,NA,0.0744000003,NA,NA,155.5625,135.9689941406,NA,NA,22.5990009308,NA,NA,NA,NA,0.0137999998,0.069848001,0.0560479984,0.031002,NA,NA,NA,NA,NA,9.0200004578,0,NA,61.4000015259,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rajasthan,KOTA,Ganga,Yamuna,Barod,Surface Water,2012-02-01 08:00:00,02,2012,CWC,25.3802777778,76.3202777778,NA,NA,NA,NA,10.4903697968,164.9049987793,0.2797200084,NA,NA,NA,NA,32.5340003967,NA,NA,NA,55.3302993774,NA,12.638999939,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,673,NA,0.3400999904,NA,0.100440003,NA,NA,162.8209991455,175.4848022461,NA,11.8081998825,19.556640625,62.6520004272,43.5329475403,0,NA,0,1.200828433,1.200828433,0.0289351996,NA,NA,NA,NA,NA,9.1000003815,0.0648387149,2.1434812546,81.3349990845,NA,NA,53.6640014648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,BALRAMPUR,Ganga,Ghaghra,Balrampur,Surface Water,2012-02-01 09:00:00,02,2012,CWC,27.4352777778,82.2294444444,NA,NA,7.4499998093,NA,0,188,0.1700000018,NA,NA,NA,0.9800000191,37.7999992371,NA,NA,NA,12.0699996948,NA,0,NA,12,NA,NA,2025-08-27,NA,NA,73.8794174194,NA,280,NA,0.1330000013,NA,NA,NA,NA,193.21875,229.3600006104,NA,5.0830001831,23.6924991608,10.5799999237,10.3972158432,0.6458399892,NA,0.1242000014,0.5025240183,0.378324002,0.1136739999,NA,NA,NA,NA,8,8.2600002289,0,0.3322961926,94.5,NA,NA,14.3999996185,NA,NA,172,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,BANDA,Ganga,Yamuna,BANDA,Surface Water,2012-02-01 11:10:00,02,2012,CWC,25.4813888889,80.3122222222,NA,NA,8.1000003815,NA,12.4499998093,171.9700012207,0.1599999964,NA,NA,2.0999999046,NA,30.8999996185,NA,NA,NA,19,NA,15,NA,NA,NA,NA,2025-08-27,NA,NA,8.1000003815,NA,372,NA,0.5,NA,NA,457.5,NA,183,179.3000030518,NA,NA,21.7000007629,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,8.75,8.9200000763,NA,NA,NA,NA,NA,12,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0999999046
Uttar Pradesh,BAREILLY,Ganga,Ramganga,Bareilly,Surface Water,2012-02-01 09:15:00,02,2012,CWC,28.2991666667,79.3663888889,NA,NA,5.4899997711,NA,19.9200000763,212,NA,NA,NA,NA,3.5099999905,49.7999992371,NA,NA,NA,22.0100002289,NA,24,NA,12,NA,NA,2025-08-27,NA,NA,48.6920089722,NA,540,NA,0.3039999902,NA,NA,NA,NA,219.1687469482,209.8399963379,NA,3.9100000858,22.720500946,15.1800003052,12.9084701538,0.1965599954,NA,0.1518000066,10.2404403687,10.088640213,0.1240079999,NA,NA,NA,NA,8.5,8.3599996567,0,0.4474688768,124.5,NA,NA,10.0799999237,NA,NA,330,10.5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,BUDAUN,Ganga,-,Kachhla Bridge,Surface Water,2012-02-01 08:40:00,02,2012,CWC,27.9319444444,78.8625,NA,NA,8.0399999619,NA,15.936000824,112,NA,NA,NA,NA,1.3700000048,20.6000003815,NA,NA,NA,9.9399995804,NA,19.2000007629,NA,6,NA,NA,2025-08-27,NA,NA,78.0128097534,NA,190,NA,0.1710000038,NA,NA,NA,NA,115.7937545776,97.5999984741,NA,2.3459999561,15.4305000305,7.1300001144,11.6246700287,0,NA,0.0966000035,2.8990001678,2.8024001122,0.031002,NA,NA,NA,NA,8.5,8.4099998474,0,0.2893440723,51.5,NA,NA,2.8800001144,NA,NA,145,14,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,GORAKHPUR,Ganga,Ghaghra,Regauli,Surface Water,2012-02-01 09:30:00,02,2012,CWC,27.0161111111,83.2122222222,NA,NA,7.4499998093,NA,0,188,0.1599999964,NA,NA,NA,0.9800000191,37.7999992371,NA,NA,NA,12.0699996948,NA,0,NA,8,NA,NA,2025-08-27,NA,NA,77.0822525024,NA,300,NA,0.0152000003,NA,NA,NA,NA,193.21875,229.3600006104,NA,5.4739999771,23.6924991608,10.8100004196,10.5754451752,0.6317999959,NA,0.1242000014,0.4464759827,0.3222759962,0.1033399999,NA,NA,NA,NA,8,8.1400003433,0,0.3395200372,94.5,NA,NA,14.8800001144,NA,NA,179,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,Hapur,Ganga,-,Garhmukteshwar,Surface Water,2012-02-01 09:45:00,02,2012,CWC,28.7663888889,78.1416666667,NA,NA,7.0599999428,NA,11.9519996643,112,NA,NA,NA,NA,1.1799999475,20.6000003815,NA,NA,NA,12.0699996948,NA,14.3999996185,NA,5,NA,NA,2025-08-27,NA,NA,67.0755233765,NA,180,NA,0.1519999951,NA,NA,NA,NA,111.7437515259,107.3600006104,NA,1.9550000429,14.4584999084,8.0500001907,13.375123024,0.0982799977,NA,0.0966000035,4.1600799561,4.0634799004,0.0826719999,NA,NA,NA,NA,7.5,8.5500001907,0.0219672918,0.3325173557,51.5,NA,NA,2.8800001144,NA,NA,110,13.5,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,JAUNPUR,Ganga,Gomti,MAIGHAT,Surface Water,2012-02-01 08:30:00,02,2012,CWC,25.6388888889,82.8611111111,NA,NA,7.7800002098,NA,0,164,0.0280000009,NA,NA,NA,2.9200000763,33.6800003052,NA,NA,NA,40,NA,0,NA,11,NA,NA,2025-08-27,NA,NA,82.1802062988,360,345,NA,0.1979999989,900,0.1850000024,NA,NA,180.9916687012,200.0800018311,NA,8,23.2299995422,30,25.5773353577,0.0500000007,NA,0,0.0480000004,0.0480000004,NA,NA,0.0983999968,NA,NA,8.1999998093,8.3999996185,0,0.9736702442,84.1999969482,8.3000001907,NA,19,NA,2200,168,18,NA,NA,0.1000000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
